,MSRP,Year,Make,Model,Purchase Date,Sales Type,Purchase Type,Sale Price,Warranty Miles,Zipcode,Model Type
4492,"$10,987.00 ",2011,OTHER,CAMRY,1/7/2015 0:00,Used Vehicle,Finance,"$10,987.00 ",1,77554,MID-SIZE SEDAN
4493,"$11,900.00 ",2010,OTHER,COOPER CLUBMAN,4/10/2015 0:00,Used Vehicle,Finance,"$11,900.00 ",1,62629,COMPACT SEDAN
4494,"$26,233.00 ",2013,RAM,1500,3/7/2015 0:00,Used Vehicle,Finance,"$26,233.00 ",0,62098,TRUCK
4495,"$15,500.00 ",1994,OTHER,SUPRA,1/16/2015 0:00,Used Vehicle,Cash,"$15,500.00 ",0,60134,SPORTS CAR
4496,"$24,490.00 ",2010,RAM,RAM 1500,5/25/2010 0:00,New Vehicle,Finance,"$24,490.00 ",1,62629,TRUCK
4497,"$29,365.00 ",2011,KIA,OPTIMA,12/14/2011 0:00,New Vehicle,Finance,"$29,365.00 ",0,62704,MID-SIZE SEDAN
4498,"$33,990.00 ",2013,RAM,DURANGO,8/17/2012 0:00,New Vehicle,Finance,"$33,990.00 ",0,62711,SUV
4499,"$27,470.00 ",2012,RAM,RAM 1500,4/7/2012 0:00,New Vehicle,Finance,"$27,470.00 ",1,62703,TRUCK
4500,"$12,835.00 ",2009,DODGE,CALIBER,7/30/2012 0:00,New Vehicle,Finance,"$12,835.00 ",1,62664,COMPACT SUV
4501,"$29,989.00 ",2016,SUBARU,FORESTER,10/12/2015 0:00,New Vehicle,Finance,"$29,989.00 ",0,53719,COMPACT SUV
4502,"$17,938.00 ",2013,KIA,OPTIMA,8/20/2016 0:00,Used Vehicle,Finance,"$16,542.00 ",0,62531,MID-SIZE SEDAN
4503,"$25,888.73 ",2016,SUBARU,WRX,6/6/2016 0:00,New Vehicle,Cash,"$25,888.73 ",0,62521,COMPACT SEDAN
4504,"$19,133.00 ",2013,OTHER,SONATA,12/13/2013 0:00,Used Vehicle,Cash,"$19,133.00 ",0,62629,MID-SIZE SEDAN
4505,"$20,234.00 ",2006,DODGE,CHARGER,12/18/2012 0:00,Used Vehicle,Finance,"$20,234.00 ",1,62563,MID-SIZE SEDAN
4506,"$16,991.00 ",2015,KIA,FORTE,12/26/2014 0:00,New Vehicle,Finance,"$16,991.00 ",0,62526,COMPACT SEDAN
4507,"$22,934.00 ",2012,OTHER,GALANT,12/27/2011 0:00,New Vehicle,Finance,"$22,934.00 ",1,62702,MID-SIZE SEDAN
4508,"$27,994.00 ",2010,RAM,RAM 1500,7/28/2014 0:00,Used Vehicle,Finance,"$27,994.00 ",0,61475,TRUCK
4509,"$15,155.70 ",2014,KIA,RIO,7/21/2014 0:00,New Vehicle,Cash,"$15,155.70 ",0,62513,COMPACT SEDAN
4510,"$14,925.00 ",2014,OTHER,MIRAGE,7/17/2014 0:00,New Vehicle,Finance,"$14,925.00 ",0,62704,COMPACT SEDAN
4511,"$10,945.00 ",2010,OTHER,SANTA FE,12/22/2014 0:00,Used Vehicle,Cash,"$10,945.00 ",0,62704,SUV
4512,"$27,382.00 ",2012,OTHER,ODYSSEY,11/10/2014 0:00,Used Vehicle,Cash,"$27,382.00 ",0,62711,VAN
4513,"$32,680.00 ",2013,RAM,GRAND CARAVAN,6/7/2013 0:00,New Vehicle,Cash,"$32,680.00 ",0,62711,VAN
4514,"$9,981.00 ",2012,OTHER,SENTRA,12/23/2014 0:00,Used Vehicle,Finance,"$9,981.00 ",1,62711,COMPACT SEDAN
4515,"$38,990.00 ",2010,RAM,RAM 2500,6/13/2011 0:00,New Vehicle,Finance,"$38,990.00 ",1,62049,TRUCK
4516,"$49,990.00 ",2014,OTHER,SILVERADO 1500,9/17/2014 0:00,Used Vehicle,Finance,"$49,990.00 ",0,62668,TRUCK
4517,"$27,000.00 ",2012,KIA,OPTIMA,5/31/2012 0:00,New Vehicle,Cash,"$27,000.00 ",0,62711,MID-SIZE SEDAN
4518,"$23,035.00 ",2015,RAM,GRAND CARAVAN,9/15/2014 0:00,New Vehicle,Finance,"$23,035.00 ",0,62629,VAN
4519,"$15,970.00 ",2010,OTHER,JETTA SEDAN,10/8/2014 0:00,Used Vehicle,Cash,"$15,970.00 ",0,61611,COMPACT SEDAN
4520,"$16,584.00 ",2013,OTHER,ESCAPE,1/21/2014 0:00,Used Vehicle,Finance,"$16,584.00 ",0,62702,COMPACT SUV
4521,"$20,685.00 ",2010,KIA,SOUL,7/7/2010 0:00,New Vehicle,Finance,"$20,685.00 ",1,62712,COMPACT SUV
4522,"$24,999.00 ",2011,OTHER,GALANT,12/22/2011 0:00,New Vehicle,Finance,"$24,999.00 ",1,62702,MID-SIZE SEDAN
4523,"$10,495.00 ",2005,OTHER,GRAND CHEROKEE,2/26/2014 0:00,Used Vehicle,Finance,"$10,495.00 ",1,62704,SUV
4524,"$10,137.00 ",2003,RAM,DAKOTA,2/28/2014 0:00,Used Vehicle,Finance,"$10,137.00 ",0,62675,TRUCK
4525,"$28,500.00 ",2013,RAM,GRAND CARAVAN,7/27/2013 0:00,New Vehicle,Finance,"$28,500.00 ",0,62075,VAN
4526,"$25,590.00 ",2013,KIA,OPTIMA,7/25/2013 0:00,New Vehicle,Cash,"$25,590.00 ",0,62675,MID-SIZE SEDAN
4527,"$14,935.00 ",2012,OTHER,200,6/22/2013 0:00,Used Vehicle,Finance,"$14,935.00 ",0,62547,MID-SIZE SEDAN
4528,"$29,358.00 ",2012,RAM,GRAND CARAVAN,5/16/2012 0:00,New Vehicle,Finance,"$29,358.00 ",0,62629,VAN
4529,"$9,650.00 ",2006,KIA,SORENTO,3/15/2013 0:00,Used Vehicle,Finance,"$9,650.00 ",1,0,SUV
4530,"$27,165.00 ",2012,KIA,OPTIMA,7/26/2012 0:00,New Vehicle,Finance,"$27,165.00 ",0,32084,MID-SIZE SEDAN
4531,"$23,841.00 ",2012,OTHER,TRAVERSE,5/6/2013 0:00,Used Vehicle,Finance,"$23,841.00 ",0,62629,SUV
4532,"$38,090.00 ",2009,RAM,RAM 1500,6/26/2009 0:00,New Vehicle,Finance,"$38,090.00 ",0,62702,TRUCK
4533,"$16,900.00 ",2007,RAM,RAM 1500,1/19/2013 0:00,Used Vehicle,Finance,"$16,900.00 ",0,62056,TRUCK
4534,"$25,325.00 ",2013,DODGE,AVENGER,3/11/2013 0:00,New Vehicle,Finance,"$25,325.00 ",0,62017,MID-SIZE SEDAN
4535,"$21,134.00 ",2011,SUBARU,OUTBACK WAGON,1/22/2013 0:00,New Vehicle,Finance,"$21,134.00 ",0,66502,SUV
4536,"$35,919.00 ",2013,DODGE,CHARGER,11/30/2012 0:00,New Vehicle,Cash,"$35,919.00 ",0,61520,MID-SIZE SEDAN
4537,"$8,990.00 ",2010,OTHER,COROLLA,12/3/2012 0:00,Used Vehicle,Cash,"$8,990.00 ",0,20706,COMPACT SEDAN
4538,"$14,500.00 ",2009,OTHER,OUTLANDER,9/8/2012 0:00,New Vehicle,Finance,"$14,500.00 ",0,62702,COMPACT SUV
4539,"$9,250.00 ",2006,DODGE,CARAVAN,8/21/2012 0:00,Used Vehicle,Cash,"$9,250.00 ",0,60957,VAN
4540,"$25,907.00 ",2011,KIA,SORENTO,8/18/2010 0:00,New Vehicle,Finance,"$25,907.00 ",0,0,SUV
4541,"$15,715.00 ",2013,OTHER,SONATA,3/5/2014 0:00,Used Vehicle,Finance,"$15,715.00 ",0,62702,MID-SIZE SEDAN
4542,"$22,477.00 ",2005,OTHER,SIERRA 2500HD,7/30/2014 0:00,Used Vehicle,Cash,"$22,477.00 ",0,62285,TRUCK
4543,"$36,880.00 ",2014,RAM,DURANGO,6/26/2014 0:00,New Vehicle,Finance,"$36,880.00 ",0,61547,SUV
4544,"$18,750.00 ",2013,OTHER,SONATA,7/14/2014 0:00,Used Vehicle,Finance,"$18,750.00 ",1,62703,MID-SIZE SEDAN
4545,"$6,369.87 ",2008,KIA,OPTIMA,1/17/2014 0:00,Used Vehicle,Finance,"$6,369.87 ",1,0,MID-SIZE SEDAN
4546,"$31,174.00 ",2014,DODGE,CHALLENGER,5/31/2014 0:00,New Vehicle,Cash,"$31,174.00 ",0,61422,SPORTS CAR
4547,"$22,615.00 ",2011,KIA,OPTIMA,2/29/2012 0:00,New Vehicle,Finance,"$22,615.00 ",1,62056,MID-SIZE SEDAN
4548,"$19,071.40 ",2012,OTHER,LIBERTY,12/9/2013 0:00,Used Vehicle,Finance,"$19,071.40 ",0,62704,COMPACT SUV
4549,"$28,799.00 ",2008,RAM,NITRO,1/17/2009 0:00,New Vehicle,Finance,"$28,799.00 ",0,62536,COMPACT SUV
4550,"$27,688.00 ",2007,OTHER,CORVETTE,2/11/2014 0:00,Used Vehicle,Finance,"$27,688.00 ",0,61701,SPORTS CAR
4551,"$21,490.00 ",2012,RAM,RAM 1500,5/5/2012 0:00,New Vehicle,Finance,"$21,490.00 ",1,62533,TRUCK
4552,"$16,995.00 ",2014,KIA,FORTE,2/25/2014 0:00,New Vehicle,Finance,"$16,995.00 ",0,62704,COMPACT SEDAN
4553,"$40,011.00 ",2013,RAM,RAM 1500,11/29/2013 0:00,New Vehicle,Finance,"$40,011.00 ",1,62677,TRUCK
4554,"$18,177.92 ",2011,KIA,SORENTO,12/22/2011 0:00,New Vehicle,Cash,"$18,177.92 ",0,61866,SUV
4555,"$16,386.00 ",2010,SUBARU,OUTBACK WAGON,11/23/2013 0:00,New Vehicle,Finance,"$16,386.00 ",0,61571,SUV
4556,"$13,494.70 ",2006,OTHER,WRANGLER,11/16/2013 0:00,Used Vehicle,Finance,"$13,494.70 ",0,62570,COMPACT SUV
4557,"$28,918.00 ",2013,SUBARU,BRZ,9/30/2013 0:00,New Vehicle,Finance,"$27,279.00 ",0,62549,SPORTS CAR
4558,"$24,225.00 ",2011,OTHER,F-150,10/12/2013 0:00,Used Vehicle,Finance,"$20,762.00 ",0,62712,TRUCK
4559,"$20,624.00 ",2013,DODGE,DART,11/28/2012 0:00,New Vehicle,Cash,"$20,624.00 ",1,62613,COMPACT SEDAN
4560,"$8,620.70 ",2007,OTHER,TRAILBLAZER,9/7/2013 0:00,Used Vehicle,Finance,"$8,620.70 ",0,62612,SUV
4561,"$16,000.00 ",2011,KIA,SOUL,8/15/2011 0:00,New Vehicle,Finance,"$16,000.00 ",0,62711,COMPACT SUV
4562,"$13,900.00 ",2007,DODGE,GRAND CARAVAN,11/30/2011 0:00,Used Vehicle,Finance,"$13,900.00 ",0,62629,VAN
4563,"$25,635.00 ",2010,DODGE,CHARGER,3/12/2011 0:00,New Vehicle,Finance,"$25,635.00 ",0,62044,MID-SIZE SEDAN
4564,"$27,730.00 ",2013,RAM,JOURNEY,5/23/2013 0:00,New Vehicle,Finance,"$27,730.00 ",0,62033,SUV
4565,"$45,922.00 ",2011,RAM,RAM 3500,1/26/2013 0:00,New Vehicle,Finance,"$45,922.00 ",0,47906,TRUCK
4566,"$18,500.00 ",2013,KIA,FORTE,12/21/2012 0:00,New Vehicle,Finance,"$18,500.00 ",0,62611,COMPACT SEDAN
4567,"$7,500.00 ",2007,OTHER,SEBRING SDN,1/22/2013 0:00,Used Vehicle,Cash,"$7,500.00 ",0,62567,MID-SIZE SEDAN
4568,"$18,540.00 ",2010,DODGE,JOURNEY,2/18/2011 0:00,New Vehicle,Finance,"$18,540.00 ",1,62548,SUV
4569,"$8,300.00 ",2006,OTHER,GALANT,9/15/2012 0:00,Used Vehicle,Finance,"$8,300.00 ",0,62650,MID-SIZE SEDAN
4570,"$24,750.00 ",2011,SUBARU,LEGACY,7/10/2010 0:00,New Vehicle,Finance,"$24,750.00 ",0,62711,MID-SIZE SEDAN
4571,"$32,809.00 ",2012,RAM,GRAND CARAVAN,12/1/2011 0:00,New Vehicle,Cash,"$32,809.00 ",0,62704,VAN
4572,"$6,000.00 ",2003,OTHER,MAZDA6,9/10/2012 0:00,Used Vehicle,Finance,"$6,000.00 ",1,62702,MID-SIZE SEDAN
4573,"$19,197.00 ",2008,OTHER,MUSTANG,3/18/2014 0:00,Used Vehicle,Finance,"$19,197.00 ",1,62563,SPORTS CAR
4574,"$16,990.00 ",2004,RAM,RAM 2500,7/10/2010 0:00,Used Vehicle,Finance,"$16,990.00 ",0,62613,TRUCK
4575,"$13,800.00 ",2007,OTHER,ACCORD SDN,1/25/2014 0:00,Used Vehicle,Cash,"$13,800.00 ",0,62707,MID-SIZE SEDAN
4576,"$20,200.00 ",2012,RAM,RAM 1500,3/4/2014 0:00,Used Vehicle,Finance,"$22,944.00 ",0,62643,TRUCK
4577,"$21,812.00 ",2011,KIA,SPORTAGE,4/25/2011 0:00,New Vehicle,Finance,"$21,812.00 ",0,62704,COMPACT SUV
4578,"$27,889.00 ",2009,RAM,GRAND CARAVAN,11/29/2008 0:00,New Vehicle,Cash,"$27,889.00 ",0,62675,VAN
4579,"$42,990.00 ",2013,RAM,1500,2/18/2013 0:00,Used Vehicle,Finance,"$42,990.00 ",1,62692,TRUCK
4580,"$40,900.00 ",2011,RAM,RAM 3500,11/5/2013 0:00,New Vehicle,Finance,"$39,894.00 ",1,62693,TRUCK
4581,"$19,000.00 ",2007,OTHER,Z4-SERIES,6/6/2013 0:00,Used Vehicle,Cash,"$19,000.00 ",0,62711,SPORTS CAR
4582,"$12,500.00 ",2006,OTHER,CTS,9/7/2013 0:00,Used Vehicle,Finance,"$12,500.00 ",0,62667,SPORTS CAR
4583,"$14,617.00 ",2006,OTHER,300-SERIES,5/15/2012 0:00,Used Vehicle,Finance,"$14,617.00 ",1,62703,MID-SIZE SEDAN
4584,"$26,679.00 ",2013,RAM,JOURNEY,1/4/2013 0:00,New Vehicle,Cash,"$26,679.00 ",0,62711,SUV
4585,"$21,989.00 ",2008,KIA,RONDO,4/11/2009 0:00,New Vehicle,Finance,"$21,989.00 ",0,62558,COMPACT SEDAN
4586,"$22,990.00 ",2010,OTHER,ACCORD SDN,8/6/2012 0:00,Used Vehicle,Finance,"$22,990.00 ",1,62712,MID-SIZE SEDAN
4587,"$15,587.00 ",2008,OTHER,OUTLOOK,6/29/2013 0:00,Used Vehicle,Finance,"$15,587.00 ",1,62704,COMPACT SUV
4588,"$29,300.00 ",2014,SUBARU,FORESTER,6/15/2013 0:00,New Vehicle,Finance,"$29,300.00 ",0,63052,COMPACT SUV
4589,"$30,550.00 ",2013,KIA,OPTIMA,9/3/2013 0:00,New Vehicle,Finance,"$29,995.00 ",1,62526,MID-SIZE SEDAN
4590,"$19,295.00 ",2010,KIA,SOUL,4/15/2009 0:00,New Vehicle,Finance,"$19,295.00 ",1,62702,COMPACT SUV
4591,"$14,476.00 ",2010,OTHER,MALIBU,6/29/2013 0:00,Used Vehicle,Finance,"$14,476.00 ",0,62033,MID-SIZE SEDAN
4592,"$31,740.00 ",2011,RAM,RAM 1500,7/30/2011 0:00,New Vehicle,Finance,"$31,740.00 ",0,62629,TRUCK
4593,"$5,893.00 ",2005,RAM,GRAND CARAVAN,4/25/2013 0:00,Used Vehicle,Cash,"$5,893.00 ",0,62702,VAN
4594,"$10,600.00 ",2005,OTHER,C-CLASS,3/21/2013 0:00,Used Vehicle,Cash,"$10,600.00 ",0,62711,MID-SIZE SEDAN
4595,"$11,825.70 ",2009,OTHER,FIT,4/27/2013 0:00,Used Vehicle,Cash,"$11,825.70 ",0,43204,COMPACT SEDAN
4596,"$20,709.00 ",2013,OTHER,ELANTRA,3/22/2013 0:00,Used Vehicle,Finance,"$20,709.00 ",0,61853,COMPACT SEDAN
4597,"$14,401.00 ",2007,OTHER,ENVOY,2/1/2013 0:00,Used Vehicle,Finance,"$14,401.00 ",1,62629,SUV
4598,"$8,218.35 ",2004,OTHER,OUTLANDER,2/7/2009 0:00,Used Vehicle,Cash,"$8,218.35 ",0,62675,COMPACT SUV
4599,"$14,886.00 ",2007,OTHER,GRAND CHEROKEE,10/3/2012 0:00,Used Vehicle,Finance,"$14,886.00 ",0,62702,SUV
4600,"$7,908.70 ",2009,KIA,SPECTRA,9/6/2013 0:00,New Vehicle,Cash,"$7,908.70 ",0,62561,COMPACT SEDAN
4601,"$16,982.00 ",2012,DODGE,CHARGER,12/9/2013 0:00,Used Vehicle,Finance,"$16,982.00 ",0,62092,MID-SIZE SEDAN
4602,"$18,000.00 ",2008,OTHER,F-150,8/16/2013 0:00,Used Vehicle,Finance,"$18,000.00 ",0,62629,TRUCK
4603,"$11,679.00 ",2005,OTHER,SIENNA,7/30/2013 0:00,Used Vehicle,Finance,"$11,679.00 ",0,62080,VAN
4604,"$19,740.00 ",2009,KIA,OPTIMA,8/24/2009 0:00,New Vehicle,Finance,"$19,740.00 ",0,61455,MID-SIZE SEDAN
4605,"$37,692.00 ",2013,DODGE,CHALLENGER,6/19/2013 0:00,New Vehicle,Cash,"$37,692.00 ",0,62711,SPORTS CAR
4606,"$17,248.00 ",2012,OTHER,ELANTRA,7/6/2013 0:00,Used Vehicle,Finance,"$17,248.00 ",1,62053,COMPACT SEDAN
4607,"$48,260.00 ",2013,RAM,RAM 2500,3/26/2013 0:00,New Vehicle,Cash,"$48,260.00 ",0,62670,TRUCK
4608,"$11,957.00 ",2007,OTHER,FUSION,2/16/2013 0:00,Used Vehicle,Finance,"$11,957.00 ",1,62056,MID-SIZE SEDAN
4609,"$8,387.00 ",2004,OTHER,PATHFIND ARMADA,4/3/2013 0:00,Used Vehicle,Cash,"$8,387.00 ",0,61603,SUV
4610,"$37,490.00 ",2009,RAM,GRAND CARAVAN,8/3/2009 0:00,New Vehicle,Finance,"$37,490.00 ",1,62629,VAN
4611,"$19,400.00 ",2013,KIA,SOUL,4/5/2013 0:00,New Vehicle,Finance,"$19,400.00 ",0,62673,COMPACT SUV
4612,"$26,734.00 ",2012,SUBARU,OUTBACK WAGON,12/16/2011 0:00,New Vehicle,Cash,"$26,734.00 ",0,62353,SUV
4613,"$19,230.00 ",2006,OTHER,GS 300,8/14/2013 0:00,Used Vehicle,Finance,"$19,230.00 ",0,62704,MID-SIZE SEDAN
4614,"$15,500.00 ",2010,DODGE,CHARGER,11/2/2011 0:00,Used Vehicle,Cash,"$15,500.00 ",0,62515,MID-SIZE SEDAN
4615,"$34,655.00 ",2012,RAM,RAM 1500,12/10/2012 0:00,New Vehicle,Finance,"$34,655.00 ",1,62711,TRUCK
4616,"$14,975.00 ",2011,OTHER,TACOMA,6/27/2013 0:00,Used Vehicle,Finance,"$14,975.00 ",0,62702,TRUCK
4617,"$21,987.00 ",2013,SUBARU,IMPREZA WAGON,10/27/2012 0:00,New Vehicle,Finance,"$21,987.00 ",0,61874,COMPACT SEDAN
4618,"$7,749.45 ",2008,OTHER,G5,10/18/2013 0:00,Used Vehicle,Finance,"$7,749.45 ",1,62674,COMPACT SEDAN
4619,"$14,684.70 ",2008,OTHER,TORRENT,3/16/2013 0:00,Used Vehicle,Cash,"$14,684.70 ",0,62305,COMPACT SUV
4620,"$13,990.00 ",2009,OTHER,FIT,4/5/2013 0:00,Used Vehicle,Finance,"$13,990.00 ",0,62615,COMPACT SEDAN
4621,"$16,784.00 ",2007,OTHER,FJ CRUISER,3/30/2013 0:00,Used Vehicle,Finance,"$16,784.00 ",0,62249,SUV
4622,"$18,378.00 ",2010,OTHER,TOWN & COUNTRY,3/2/2013 0:00,Used Vehicle,Finance,"$18,378.00 ",0,62223,VAN
4623,"$36,093.00 ",2013,RAM,RAM 1500,2/27/2013 0:00,New Vehicle,Finance,"$36,093.00 ",0,61873,TRUCK
4624,"$12,500.00 ",2003,RAM,RAM 1500,4/17/2010 0:00,Used Vehicle,Finance,"$12,500.00 ",1,62615,TRUCK
4625,"$21,492.00 ",2010,RAM,JOURNEY,9/27/2010 0:00,New Vehicle,Finance,"$21,492.00 ",0,62703,SUV
4626,"$18,954.00 ",2013,KIA,FORTE,12/22/2012 0:00,New Vehicle,Finance,"$18,954.00 ",0,62704,COMPACT SEDAN
4627,"$12,813.00 ",2004,RAM,DAKOTA,1/23/2010 0:00,Used Vehicle,Finance,"$12,813.00 ",1,0,TRUCK
4628,"$19,985.00 ",2010,KIA,OPTIMA,10/8/2010 0:00,New Vehicle,Finance,"$19,985.00 ",1,62613,MID-SIZE SEDAN
4629,"$25,100.00 ",2012,SUBARU,OUTBACK WAGON,8/13/2012 0:00,New Vehicle,Finance,"$25,100.00 ",0,0,SUV
4630,"$19,185.00 ",2010,DODGE,CHARGER,5/23/2011 0:00,Used Vehicle,Finance,"$19,185.00 ",1,62684,MID-SIZE SEDAN
4631,"$20,990.00 ",2008,RAM,RAM 1500,11/30/2012 0:00,Used Vehicle,Finance,"$20,990.00 ",1,62640,TRUCK
4632,"$38,159.00 ",2011,RAM,RAM 1500,10/10/2011 0:00,New Vehicle,Finance,"$38,159.00 ",0,62650,TRUCK
4633,"$13,990.00 ",2001,RAM,RAM 2500,2/18/2010 0:00,Used Vehicle,Finance,"$13,990.00 ",1,62791,TRUCK
4634,"$15,650.00 ",2011,OTHER,SONATA,3/19/2013 0:00,Used Vehicle,Finance,"$15,650.00 ",1,62712,MID-SIZE SEDAN
4635,"$22,999.00 ",2013,KIA,OPTIMA,7/26/2013 0:00,New Vehicle,Finance,"$22,999.00 ",0,61548,MID-SIZE SEDAN
4636,"$28,030.00 ",2009,RAM,JOURNEY,7/30/2009 0:00,New Vehicle,Finance,"$28,030.00 ",1,62704,SUV
4637,"$10,500.00 ",2004,OTHER,SILVERADO 1500,8/16/2013 0:00,Used Vehicle,Finance,"$10,500.00 ",0,62655,TRUCK
4638,"$31,000.00 ",2008,OTHER,SPRDTY F350 DRW,7/31/2013 0:00,Used Vehicle,Finance,"$31,000.00 ",1,62707,TRUCK
4639,"$19,370.00 ",2011,DODGE,CALIBER,9/3/2011 0:00,New Vehicle,Finance,"$19,370.00 ",1,62545,COMPACT SUV
4640,"$3,527.00 ",1999,OTHER,GRAND CHEROKEE,6/29/2013 0:00,Used Vehicle,Cash,"$3,527.00 ",0,61727,SUV
4641,"$6,214.70 ",2001,OTHER,S-10,6/28/2013 0:00,Used Vehicle,Finance,"$6,214.70 ",0,62666,SUV
4642,"$16,388.00 ",2012,OTHER,ELANTRA,6/8/2013 0:00,Used Vehicle,Finance,"$16,388.00 ",0,62703,COMPACT SEDAN
4643,"$26,825.00 ",2011,OTHER,FJ CRUISER,8/4/2012 0:00,Used Vehicle,Cash,"$26,825.00 ",0,34786,SUV
4644,"$20,435.00 ",2010,KIA,FORTE,10/8/2009 0:00,New Vehicle,Cash,"$20,435.00 ",0,62703,COMPACT SEDAN
4645,"$18,528.00 ",2007,OTHER,EDGE,7/7/2012 0:00,Used Vehicle,Cash,"$18,528.00 ",0,62702,SUV
4646,"$27,730.00 ",2011,RAM,RAM 1500,12/27/2010 0:00,New Vehicle,Finance,"$27,730.00 ",0,62704,TRUCK
4647,"$40,950.00 ",2012,RAM,DURANGO,8/25/2012 0:00,New Vehicle,Finance,"$40,950.00 ",1,61605,SUV
4648,"$19,984.00 ",2008,OTHER,SANTA FE,4/24/2012 0:00,Used Vehicle,Finance,"$19,984.00 ",1,62704,SUV
4649,"$21,277.62 ",2012,KIA,OPTIMA,5/23/2012 0:00,New Vehicle,Finance,"$21,277.62 ",1,62663,MID-SIZE SEDAN
4650,"$21,929.00 ",2010,RAM,JOURNEY,12/29/2010 0:00,New Vehicle,Finance,"$21,929.00 ",0,62703,SUV
4651,"$22,685.00 ",2011,DODGE,AVENGER,5/28/2011 0:00,New Vehicle,Finance,"$22,685.00 ",0,50023,MID-SIZE SEDAN
4652,"$11,765.00 ",2007,OTHER,TRAILBLAZER,3/31/2012 0:00,Used Vehicle,Finance,"$11,765.00 ",0,62615,SUV
4653,"$18,974.00 ",2010,OTHER,TOWN & COUNTRY,7/2/2011 0:00,Used Vehicle,Finance,"$18,974.00 ",1,62044,VAN
4654,"$31,100.00 ",2012,SUBARU,OUTBACK WAGON,11/26/2011 0:00,New Vehicle,Cash,"$31,100.00 ",0,62521,SUV
4655,"$32,495.00 ",2009,KIA,SEDONA,7/31/2009 0:00,New Vehicle,Finance,"$32,495.00 ",1,62548,VAN
4656,"$11,000.00 ",2007,OTHER,G6,9/3/2011 0:00,Used Vehicle,Finance,"$11,000.00 ",1,62675,MID-SIZE SEDAN
4657,"$14,500.00 ",2008,OTHER,IMPALA,1/2/2012 0:00,Used Vehicle,Finance,"$14,500.00 ",0,62016,MID-SIZE SEDAN
4658,"$32,474.00 ",2009,DODGE,CHALLENGER,1/29/2009 0:00,New Vehicle,Finance,"$32,474.00 ",0,62670,SPORTS CAR
4659,"$19,999.00 ",2014,OTHER,OUTLANDER SPORT,8/9/2014 0:00,Used Vehicle,Finance,"$19,999.00 ",1,62704,SUV
4660,"$37,795.00 ",2019,SUBARU,ASCENT,3/4/2019 0:00,New Vehicle,Cash,"$35,689.00 ",0,62707,SUV
4661,"$26,639.00 ",2018,DODGE,JOURNEY,3/23/2019 0:00,New Vehicle,Finance,"$26,000.00 ",1,62656,SUV
4662,"$39,097.00 ",2019,SUBARU,OUTBACK,3/4/2019 0:00,New Vehicle,Lease,"$41,369.00 ",0,62704,SUV
4663,"$24,634.00 ",2018,DODGE,JOURNEY,3/10/2018 0:00,New Vehicle,Finance,"$25,768.00 ",0,62362,SUV
4664,"$62,444.00 ",2018,RAM,2500,10/12/2018 0:00,New Vehicle,Finance,"$62,444.00 ",1,62684,TRUCK
4665,"$31,334.00 ",2018,SUBARU,FORESTER,11/28/2017 0:00,Used Vehicle,Cash,"$29,599.00 ",0,62707,COMPACT SUV
4666,"$23,698.00 ",2011,KIA,SORENTO,7/17/2010 0:00,Used Vehicle,Finance,"$23,698.00 ",0,62684,SUV
4667,"$24,389.00 ",2018,DODGE,JOURNEY (2.4L),11/13/2018 0:00,New Vehicle,Finance,"$24,389.00 ",1,62702,SUV
4668,"$36,114.00 ",2018,DODGE,CHALLENGER,11/17/2018 0:00,New Vehicle,Cash,"$35,084.00 ",1,62712,SPORTS CAR
4669,"$39,531.00 ",2012,RAM,RAM 1500,12/29/2012 0:00,New Vehicle,Cash,"$39,531.00 ",0,62515,TRUCK
4670,"$36,527.00 ",2019,SUBARU,OUTBACK,1/3/2019 0:00,New Vehicle,Finance,"$34,604.00 ",1,62703,SUV
4671,"$34,889.00 ",2013,DODGE,CHALLENGER,2/9/2013 0:00,New Vehicle,Finance,"$34,889.00 ",0,62363,SPORTS CAR
4672,"$22,925.00 ",2009,KIA,SPORTAGE,8/11/2009 0:00,Used Vehicle,Finance,"$22,925.00 ",0,62702,COMPACT SUV
4673,"$27,868.00 ",2018,SUBARU,CROSSTREK,5/29/2018 0:00,New Vehicle,Cash,"$26,500.00 ",0,61755,COMPACT SUV
4674,"$24,579.00 ",2018,KIA,OPTIMA,8/17/2018 0:00,Used Vehicle,Finance,"$23,831.00 ",1,62618,MID-SIZE SEDAN
4675,"$34,990.00 ",2017,RAM,1500 (5.7L),4/12/2018 0:00,Used Vehicle,Finance,"$34,990.00 ",1,62702,TRUCK
4676,"$27,089.00 ",2018,KIA,OPTIMA,7/6/2018 0:00,New Vehicle,Cash,"$26,405.00 ",0,62615,MID-SIZE SEDAN
4677,"$37,990.00 ",2010,RAM,3500 4WD,8/2/2017 0:00,Used Vehicle,Cash,"$34,500.00 ",0,61929,TRUCK
4678,"$51,365.00 ",2015,DODGE,DURANGO (3.6L),12/31/2015 0:00,New Vehicle,Finance,"$51,365.00 ",0,62558,SUV
4679,"$21,990.00 ",2015,SUBARU,FORESTER,11/18/2017 0:00,Used Vehicle,Cash,"$18,248.84 ",0,62711,COMPACT SUV
4680,"$24,545.00 ",2017,KIA,SPORTAGE,9/13/2017 0:00,Used Vehicle,Finance,"$20,990.00 ",1,62703,COMPACT SUV
